서울특별시 강서구 가양동 146-22,0.880132021,강서구,37.56840652,126.8429109,가양동,3.127805,78.81,4,369.41,미진행,1,19881109,(철근)콘크리트,철근콘크리트구조, ,36,0.002382534,0.005251456,기타,민간,1988
서울특별시 강서구 가양동 146-24,0.037300033,강서구,37.56845136,126.8427523,가양동,-38.76693,126.12,7,618.07,미진행,0,20230907,(철근)콘크리트,철근콘크리트구조,"THE	이담",1,6.03E-05,0.005251456,기타,민간,2023
서울특별시 강서구 가양동 146-56,1.119073876,강서구,37.56918989,126.8425357,가양동,3.1338432,83.18,4,381.4,미진행,1,19961226,(철근)콘크리트,철근콘크리트구조, ,28,0.002934121,0.005251456,기타,민간,1996
서울특별시 강서구 가양동 146-57,0.606233759,강서구,37.56915401,126.8426603,가양동,3.111238,83.18,4,403.7,미진행,1,19961226,(철근)콘크리트,철근콘크리트구조, ,28,0.001501694,0.005251456,기타,민간,1996
서울특별시 강서구 가양동 146-59,0.297662027,강서구,37.56855975,126.8429558,가양동,,75.11,1,75.11,미진행,0,19720411,기와,벽돌구조, ,52,0.003963015,0.005251456,기타,민간,1972
서울특별시 강서구 가양동 146-63,0.949310643,강서구,37.56930736,126.8427958,가양동,3.0697298,71.34,4,308.3,미진행,1,19951027,(철근)콘크리트,철근콘크리트구조, ,29,0.003079178,0.005251456,기타,민간,1995
서울특별시 강서구 가양동 1460,196.9169778,강서구,37.57121853,126.8435955,가양동,200.43521,118328.9925,170,121520.04,미진행,13,19930615,(철근)콘크리트,철근콘크리트구조,한강아파트,31,0.001620449,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1461,187.5427548,강서구,37.57102418,126.846539,가양동,219.24213,15837.66,149,138286.12,미진행,12,19921118,(철근)콘크리트,철근콘크리트구조,가양2단지성지아파트,32,0.001356194,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1461-1,0.149705233,강서구,37.57009692,126.8471295,가양동,,20.52,1,20.52,미진행,0,19931031,(철근)콘크리트,벽돌구조,꽃동네공원공중변소,31,0.007295577,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1462,57.11792357,강서구,37.56998489,126.8441414,가양동,-7.647541,1247.03,17,18476.68,미진행,1,20060525,(철근)콘크리트,철근콘크리트구조,강서 한강 월드메르디앙,18,0.003091352,0.005251456,기타,민간,2006
서울특별시 강서구 가양동 1462-3,8.794384464,강서구,37.56949009,126.8447084,가양동,16.791368,607.34,3,2387.98,미진행,1,20080227,(철근)콘크리트,철근콘크리트구조,가양1동 주민자치센터,16,0.003682771,0.005251456,기타,공공,2008
서울특별시 강서구 가양동 1463,5.250687203,강서구,37.56923859,126.8452975,가양동,38.731625,3031.96,5,8725.1,미진행,1,19950331,(철근)콘크리트,철근콘크리트구조,성재중학교,29,0.000601791,0.005251456,기타,민간,1995
서울특별시 강서구 가양동 1464,2.395916274,강서구,37.56906947,126.8468826,가양동,13.763531,4102.1,7,15816.81,미진행,1,19990812,(철근)콘크리트,철근콘크리트구조,동양고등학교,25,0.000151479,0.005251456,기타,민간,1999
서울특별시 강서구 가양동 1465,0.193999021,강서구,37.56859449,126.8488644,가양동,,20.52,1,20.52,미진행,0,19931031,기타지붕,벽돌구조,아름공원공중변소,31,0.009454143,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1466,33.30515242,강서구,37.56938712,126.8486704,가양동,89.60988,1971.25,8,8204.09,미진행,3,20041105,(철근)콘크리트,철근콘크리트구조,기쁜우리체육센터,20,0.004059579,0.005251456,기타,민간,2004
서울특별시 강서구 가양동 1467,38.06503954,강서구,37.56989181,126.8487712,가양동,129.30794,2067.91,54,34330.61,미진행,7,19990429,(철근)콘크리트,철근콘크리트구조,가양중앙하이츠아파트,25,0.001108778,0.005251456,기타,민간,1999
서울특별시 강서구 가양동 1468,5.046970091,강서구,37.56983935,126.8500278,가양동,,4480.28,7,14537,미진행,1,19940527,(철근)콘크리트,철근콘크리트구조,가동,30,0.000347181,0.005251456,기타,민간,1994
서울특별시 강서구 가양동 1469,5.573950435,강서구,37.56881183,126.8497243,가양동,30.189083,1128.6,4,3497.81,미진행,1,20041008,기타지붕,철근콘크리트구조,천주교 가양동 성당,20,0.001593554,0.005251456,기타,민간,2004
서울특별시 강서구 가양동 1470,2.83237337,강서구,37.56891312,126.8514446,가양동,25.71872,617.4,7,1855.77,미진행,2,20060711,(철근)콘크리트,철근콘크리트구조,광명그리스도의 교회,18,0.001526252,0.005251456,기타,민간,2006
서울특별시 강서구 가양동 1470-2,9.854676231,강서구,37.56855228,126.8510944,가양동,13.404326,861.99,7,2873.75,미진행,2,19991130,(철근)콘크리트,철근콘크리트구조,늘푸른나무 복지관,25,0.003429204,0.005251456,기타,민간,1999
서울특별시 강서구 가양동 1471,2.658676343,강서구,37.56760051,126.8537224,가양동,,102.72,1,102.72,미진행,0,19931031,기타지붕,벽돌구조,구암공원 관리사무실,31,0.025882753,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1472,12.27824731,강서구,37.56741779,126.8517079,가양동,,594.73,5,2308.43,미진행,1,20100824,(철근)콘크리트,철근콘크리트구조,장애인 자립장 및 보훈회관,14,0.005318874,0.005251456,기타,공공,2010
서울특별시 강서구 가양동 1472-2,0.25821963,강서구,37.5672284,126.8515611,가양동,159.84476,210.1,2,327.1,미진행,1,19921228,(철근)콘크리트,벽돌구조,가양동우체국,32,0.000789421,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1472-3,0.387959187,강서구,37.56711104,126.8513803,가양동,33.052155,96.25,2,198.75,미진행,1,19931223,(철근)콘크리트,벽돌구조,강서청소년경찰학교,31,0.001951996,0.005251456,파출소,공공,1993
서울특별시 강서구 가양동 1472-4,3.623127291,강서구,37.56739923,126.8512778,가양동,,445.2,4,1952.73,미진행,1,19940523,(철근)콘크리트,철근콘크리트구조,가양2동사무소,30,0.001855416,0.005251456,기타,공공,1994
서울특별시 강서구 가양동 1473,6.537907436,강서구,37.56708536,126.8524556,가양동,79.539246,2915.4,8,10256.85,미진행,2,199410,(철근)콘크리트,철근콘크리트구조,서울탑산초등학교,30,0.000637419,0.005251456,기타,민간,1994
서울특별시 강서구 가양동 1474,136.0168476,강서구,37.56709719,126.8547307,가양동,133.49971,97292.4,96,85939.28,미진행,8,19930917,기타지붕,철근콘크리트구조,경동아파트,31,0.001582709,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1475,172.318112,강서구,37.56461234,126.8562749,가양동,,301.37,188,94495.86,미진행,16,19921202,(철근)콘크리트,철근콘크리트구조,강변아파트,32,0.001823552,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1476,0.131404904,강서구,37.56692142,126.8510524,가양동,33.60334,1995.32,4,6792.42,미진행,1,19920619,(철근)콘크리트,철근콘크리트구조,공진중학교,32,1.93E-05,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1477,7.806602034,강서구,37.56547929,126.8506251,가양동,21.069714,3593.63,4,12832.4,미진행,1,20200106,(철근)콘크리트,철근콘크리트구조,서울서진학교,4,0.000608351,0.005251456,기타,민간,2020
서울특별시 강서구 가양동 1478,212.6919516,강서구,37.5659316,126.8520617,가양동,,57403,189,128763.42,미진행,14,19921130,(철근)콘크리트,철근콘크리트구조,가양도시개발공사아파트,32,0.001651804,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1479,2.923916348,강서구,37.56404745,126.8512166,가양동,12.752304,417.33,4,1248.4,미진행,0,20020809,기타지붕,일반철골구조, ,22,0.002342131,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1479-1,8.098344713,강서구,37.56400272,126.8514657,가양동,11.3409195,197.76,10,1779.9,미진행,1,20110310,(철근)콘크리트,철근콘크리트구조,아녜스타워,13,0.004549887,0.005251456,기타,민간,2011
서울특별시 강서구 가양동 1479-10,32.59237401,강서구,37.56340802,126.8514329,가양동,30.859322,675.38,8,6752.66,미진행,2,20080131,(철근)콘크리트,철근콘크리트구조,강서큰나무재활의학과의원,16,0.004826598,0.005251456,의료시설,민간,2008
서울특별시 강서구 가양동 1479-2,7.083874538,강서구,37.56386781,126.8516583,가양동,10.436416,196.45,7,1464.34,미진행,1,20050121,(철근)콘크리트,철근콘크리트구조, ,19,0.004837589,0.005251456,기타,민간,2005
서울특별시 강서구 가양동 1479-3,7.76535223,강서구,37.56375092,126.851851,가양동,14.609486,191.33,7,1477.79,미진행,2,19941025,(철근)콘크리트,철근콘크리트구조, ,30,0.005254706,0.005251456,기타,민간,1994
서울특별시 강서구 가양동 1479-4,19.56615918,강서구,37.56359797,126.8520211,가양동,9.629615,404.95,8,3540.89,미진행,2,19950429,(철근)콘크리트,철근콘크리트구조,씨드가양플라자,29,0.005525774,0.005251456,기타,민간,1995
서울특별시 강서구 가양동 1479-5,5.761147354,강서구,37.56366972,126.8517606,가양동,9.294104,197.75,7,1638.9,미진행,2,19940124,(철근)콘크리트,철근콘크리트구조, ,30,0.003515253,0.005251456,기타,민간,1994
서울특별시 강서구 가양동 1479-7,13.42336771,강서구,37.56384054,126.851466,가양동,21.567509,397,6,2795.5,미진행,1,19931208,(철근)콘크리트,철근콘크리트구조, ,31,0.004801777,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1479-8,34.03173353,강서구,37.56367769,126.8509343,가양동,37.238167,690.54,15,12515.36,미진행,4,20031208,(철근)콘크리트,철근콘크리트구조,동양 트레벨 스카이 오피스텔,21,0.002719197,0.005251456,기타,민간,2003
서울특별시 강서구 가양동 1479-9,29.24299196,강서구,37.56359694,126.8512061,가양동,32.82357,675.84,15,12477.91,미진행,4,20040106,(철근)콘크리트,철근콘크리트구조,휴먼빌,20,0.002343581,0.005251456,기타,민간,2004
서울특별시 강서구 가양동 148-10,4.104151416,강서구,37.57013501,126.8418432,가양동,1.9931309,124.5,5,714.35,미진행,1,19931030,(철근)콘크리트,철근콘크리트구조, ,31,0.005745295,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 148-7,0.598004992,강서구,37.57017142,126.8421261,가양동,34.757866,70.55,1,70.55,미진행,0,20040705,기타지붕,일반철골구조,1,20,0.008476329,0.005251456,기타,민간,2004
서울특별시 강서구 가양동 1480,34.363315,강서구,37.56337331,126.8524969,가양동,25.388168,386.15,9,5764.01,미진행,5,19950703,(철근)콘크리트,철근콘크리트구조, ,29,0.005961703,0.005251456,기타,민간,1995
서울특별시 강서구 가양동 1480-1,40.18872521,강서구,37.56316664,126.8529387,가양동,119.39609,1178.4,15,24177.53,미진행,5,20031218,(철근)콘크리트,철근콘크리트구조,이스타빌2차,21,0.001662235,0.005251456,기타,민간,2003
서울특별시 강서구 가양동 1480-4,17.91793864,강서구,37.56292383,126.8533127,가양동,15.058509,397.46,10,4425.87,미진행,2,20100913,(철근)콘크리트,철근콘크리트구조,미씨엘로오피스텔,14,0.004048456,0.005251456,기타,민간,2010
서울특별시 강서구 가양동 1480-5,29.93793172,강서구,37.56261711,126.8530077,가양동,47.820396,636.31,15,13036.18,미진행,4,20020923,(철근)콘크리트,철근콘크리트구조,이스타빌1차,22,0.002296526,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1480-6,48.22106422,강서구,37.56284186,126.8525998,가양동,4.636923,902.2,11,15508.48,미진행,4,20010131,(철근)콘크리트,철근콘크리트구조,탐라영재관,23,0.003109335,0.005251456,기타,민간,2001
서울특별시 강서구 가양동 1480-8,43.33862172,강서구,37.56304862,126.8522259,가양동,11.208279,654.3,9,7940.66,미진행,3,19950830,(철근)콘크리트,철근콘크리트구조,주영빌딩,29,0.005457811,0.005251456,기타,민간,1995
서울특별시 강서구 가양동 1481,257.6868349,강서구,37.56462698,126.8535244,가양동,182.92801,9578.61,233,103281.69,미진행,19,19921130,(철근)콘크리트,철근콘크리트구조,가양도시개발공사아파트,32,0.00249499,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1481-4,0.288296694,강서구,37.56375248,126.853096,가양동,94.42058,1138.07,7,9079.18,미진행,2,19921130,(철근)콘크리트,철근콘크리트구조,가양아파트형공장,32,3.18E-05,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1482,119.628443,강서구,37.56186494,126.8568008,가양동,170.8818,16512.1,141,105080.75,미진행,12,19921118,(철근)콘크리트,철근콘크리트구조,가양도시개발공사아파트,32,0.001138443,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1483,9.772038472,강서구,37.56124442,126.8577641,가양동,99.49895,3774.86,8,13099.3,미진행,2,1993,(철근)콘크리트,철근콘크리트구조,경서중학교,31,0.000745997,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1484,1.993937821,강서구,37.56220939,126.8585206,가양동,46.819202,1824.68,4,6222.68,미진행,1,199304,(철근)콘크리트,철근콘크리트구조,서울가양초등학교,31,0.000320431,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1485,186.3930857,강서구,37.56376002,126.8592873,가양동,151.04887,33603.78,221,247521.4,미진행,16,19921118,(철근)콘크리트,철근콘크리트구조,가양6단지아파트,32,0.000753038,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1485-5,2.109666497,강서구,37.56178347,126.8641013,가양동,,74.34,1,74.34,미진행,0,19931031,(철근)콘크리트,벽돌구조,가양3공원 관리사무실,31,0.028378618,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1486,195.5545085,강서구,37.5617355,126.8615887,가양동,273.06955,6963.27,156,88391.26,미진행,13,19920705,(철근)콘크리트,철근콘크리트구조,가양주공영구임대아파트,32,0.002212374,0.005251456,기타,민간,1992
서울특별시 강서구 가양동 1487,113.0090071,강서구,37.56097117,126.8628917,가양동,77.43942,4185.45,11,43611.89,미진행,1,19990623,(철근)콘크리트,철근콘크리트구조,가양테크노타운,25,0.002591243,0.005251456,기타,민간,1999
서울특별시 강서구 가양동 1488,29.48114141,강서구,37.56131047,126.8602653,가양동,39.52099,801.05,5,4996.97,미진행,1,20000927,(철근)콘크리트,철근콘크리트구조,가양프라자,24,0.005899804,0.005251456,기타,민간,2000
서울특별시 강서구 가양동 1488-1,4.299228919,강서구,37.56108557,126.86056,가양동,,498.76,3,1689.46,미진행,1,19940708,(철근)콘크리트,철근콘크리트구조,가양3동사무소,30,0.002544736,0.005251456,기타,공공,1994
서울특별시 강서구 가양동 1488-10,4.435318685,강서구,37.56043613,126.85995,가양동,9.508925,382.04,4,1578.12,미진행,1,20011228,(철근)콘크리트,철골철근콘크리트구조,한국카나레(주),23,0.002810508,0.005251456,기타,민간,2001
서울특별시 강서구 가양동 1488-11,6.463050084,강서구,37.56040043,126.860233,가양동,7.7003193,475.78,4,2346.48,미진행,1,19980414,(철근)콘크리트,철근콘크리트구조,음실련회관,26,0.00275436,0.005251456,기타,민간,1998
서울특별시 강서구 가양동 1488-3,1.160419538,강서구,37.56090516,126.8603792,가양동,10.444795,376.7,3,1052.65,미진행,1,20020916,(철근)콘크리트,일반철골구조, ,22,0.001102379,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1488-4,59.3081388,강서구,37.56064391,126.8604136,가양동,3.2826536,192.14,4,998.6,미진행,1,19931202,(철근)콘크리트,철근콘크리트구조, ,31,0.059391287,0.005251456,기타,민간,1993
서울특별시 강서구 가양동 1488-5,1.271503693,강서구,37.56074281,126.8602324,가양동,4.342863,233.47,5,1223.11,미진행,1,19980429,(철근)콘크리트,철근콘크리트구조, ,26,0.001039566,0.005251456,기타,민간,1998
서울특별시 강서구 가양동 1488-6,12.17122386,강서구,37.56080559,126.8599946,가양동,7.4085884,293,5,1575.53,미진행,1,20020430,(철근)콘크리트,철근콘크리트구조,환경보건빌딩,22,0.007725162,0.005251456,기타,민간,2002
서울특별시 강서구 가양동 1488-7,5.374146417,강서구,37.56093149,126.8597906,가양동,8.948931,282.33,5,1717.2,미진행,1,19950117,(철근)콘크리트,철근콘크리트구조, ,29,0.003129598,0.005251456,기타,민간,1995
